employeeExternalId,locationId,locationExternalId,type,currentBalance,availableBalance,accrued,carryOverBalance,taken
771941,3b83c327-4b9f-4e66-9b2d-4e99530c1607,99300,Personal,40,40,40,0,0
771941,3b83c327-4b9f-4e66-9b2d-4e99530c1607,99300,Vacation,120,120,120,0,0
771941,3b83c327-4b9f-4e66-9b2d-4e99530c1607,99300,Take 5 Day,0,0,0,0,0
771941,3b83c327-4b9f-4e66-9b2d-4e99530c1607,99300,WOW Week,0,0,0,0,0
835892,633c630a-79fe-4429-903b-bd8a4010b042,6272,Vacation,11.2,11.2,0,11.2,0
835892,633c630a-79fe-4429-903b-bd8a4010b042,6272,Personal,40,40,0,40,0
835892,633c630a-79fe-4429-903b-bd8a4010b042,6272,Take 5 Day,8,8,0,8,0
622432,9b754382-665f-42c7-bd48-7dc779cdf01c,8084,Vacation,0,0,0,0,0
622432,9b754382-665f-42c7-bd48-7dc779cdf01c,8084,Personal,40,40,0,40,0
622432,9b754382-665f-42c7-bd48-7dc779cdf01c,8084,Take 5 Day,8,8,0,8,0
800515,562e364d-b56c-48b8-841a-bd1260bb95e3,1439,CA Sick,4,4,0,4,0
603433,8e2e5fa9-1222-4634-9aa1-f25767416382,314,Sick Earned,13,13,0,13,0
719599,a0243c52-d3fc-493c-8953-c18a619925cd,350,Personal,56,56,0,56,0
719599,a0243c52-d3fc-493c-8953-c18a619925cd,350,Take 5 Day,8,8,0,8,0
745810,db5a6162-99fb-4004-b40e-ace66c62cca3,8086,Vacation,31,31,0,31,0
745810,db5a6162-99fb-4004-b40e-ace66c62cca3,8086,Personal,36,36,0,36,0
745810,db5a6162-99fb-4004-b40e-ace66c62cca3,8086,Take 5 Day,8,8,0,8,0
843373,59a81681-9db3-4e9d-b301-b6792d5541c7,313,Sick Earned,4.23,4.23,0,4.23,0
802193,51ce9b79-8b8b-43ac-9fad-f6147daeb745,1414,CA Sick,4,4,0,4,0
784293,45415b96-ced7-44ac-ab42-d04c3edc4def,5128,Personal,40,40,0,40,0
784293,45415b96-ced7-44ac-ab42-d04c3edc4def,5128,Vacation,9,9,0,9,0
784293,45415b96-ced7-44ac-ab42-d04c3edc4def,5128,Take 5 Day,9,9,0,9,0
807357,94fcdd03-3374-452e-9288-3747035ecee2,3090,Sick Earned,16.23,16.23,0,16.23,0
567563,6bef5aae-650e-4c65-9085-8054e6ab93db,417,Sick Earned,20,20,0,20,0
609556,6fe558c9-dd2c-46e5-84a9-4d3c3543d2ae,362,Personal,63,63,0,63,0
609556,6fe558c9-dd2c-46e5-84a9-4d3c3543d2ae,362,Vacation,45,45,0,45,0
609556,6fe558c9-dd2c-46e5-84a9-4d3c3543d2ae,362,Take 5 Day,9,9,0,9,0
825623,9ac65e50-2849-4764-90bc-5210826f3dc7,430,Sick Earned,0,0,0,0,0
584009,2a66e247-509e-40c9-969d-f8b55b8717d3,7013,Vacation,48,48,0,48,0
584009,2a66e247-509e-40c9-969d-f8b55b8717d3,7013,Personal,40,40,0,40,0
584009,2a66e247-509e-40c9-969d-f8b55b8717d3,7013,Take 5 Day,8,8,0,8,0
747563,7edae09b-8724-420c-9e5b-69d76fa439e9,3052,Personal,40,40,0,40,0
747563,7edae09b-8724-420c-9e5b-69d76fa439e9,3052,Take 5 Day,8,8,0,8,0
771032,3a86ef6c-d7a6-4ba9-8502-f3dcd5d0ee24,322,Sick Earned,40,40,0,40,0
794173,a207de25-84fe-4673-ad96-7dd0fa29ce73,651,Vacation,39.08,39.08,0,39.08,0
794173,a207de25-84fe-4673-ad96-7dd0fa29ce73,651,Personal,40,40,0,40,0
794173,a207de25-84fe-4673-ad96-7dd0fa29ce73,651,Take 5 Day,8,8,0,8,0
564896,913fb0b2-05b5-4463-b7db-2e9ffde183a1,6227,Personal,45,45,2,43,0
564896,913fb0b2-05b5-4463-b7db-2e9ffde183a1,6227,Vacation,56,56,0,56,0
564896,913fb0b2-05b5-4463-b7db-2e9ffde183a1,6227,Take 5 Day,0,0,-8,8,0
841983,067d9a1b-af49-4475-9dfd-3128bddc4f6c,529,Personal,45,45,0,45,0
841983,067d9a1b-af49-4475-9dfd-3128bddc4f6c,529,Vacation,23.18,23.18,0,23.18,0
841983,067d9a1b-af49-4475-9dfd-3128bddc4f6c,529,Take 5 Day,9,9,0,9,0
840407,30b4d1eb-9fc9-428a-a536-7d62b8fae5e0,1502,CA Sick,6.88,6.88,0,6.88,0
743607,0ca36edc-54d2-418a-be53-049444c81915,6029,Vacation,24,24,0,24,0
743607,0ca36edc-54d2-418a-be53-049444c81915,6029,Personal,24,24,0,24,0
743607,0ca36edc-54d2-418a-be53-049444c81915,6029,Take 5 Day,8,8,0,8,0
828819,642f7f0c-1faa-400a-81fd-23e68434cb59,646,Vacation,26.2,26.2,0,26.2,0
828819,642f7f0c-1faa-400a-81fd-23e68434cb59,646,Personal,29,29,0,29,0
828819,642f7f0c-1faa-400a-81fd-23e68434cb59,646,Take 5 Day,8,8,0,8,0
753250,5f1129e6-ca90-4df8-82a4-4b2cde432311,308,Sick Earned,40,40,0,40,0
777834,5dc8741b-70b1-4119-b7d8-fabb3bd4d196,3018,Vacation,25,25,0,25,0
777834,5dc8741b-70b1-4119-b7d8-fabb3bd4d196,3018,Personal,35,35,0,35,0
777834,5dc8741b-70b1-4119-b7d8-fabb3bd4d196,3018,Take 5 Day,8,8,0,8,0
808468,a95249e4-929b-4050-a789-71cf88913bd0,7076,Personal,7.77,7.77,0,7.77,0
827734,9f9af542-4078-4562-9c4a-7b1d948318b0,71000,Vacation,120,120,120,0,0
827734,9f9af542-4078-4562-9c4a-7b1d948318b0,71000,Personal,40,40,40,0,0
827734,9f9af542-4078-4562-9c4a-7b1d948318b0,71000,Take 5 Day,0,0,0,0,0
827734,9f9af542-4078-4562-9c4a-7b1d948318b0,71000,WOW Week,0,0,0,0,0
830060,af464db6-2706-4ef1-9322-b75797096a59,6284,Personal,8,8,0,8,0
830060,af464db6-2706-4ef1-9322-b75797096a59,6284,Vacation,46.88,46.88,0,46.88,0
830060,af464db6-2706-4ef1-9322-b75797096a59,6284,Take 5 Day,9,9,0,9,0
787195,84363938-a3fe-4c74-aa9e-b5e080f8cf42,8180,Personal,62,62,0,62,0
787195,84363938-a3fe-4c74-aa9e-b5e080f8cf42,8180,Vacation,53,53,0,53,0
787195,84363938-a3fe-4c74-aa9e-b5e080f8cf42,8180,Take 5 Day,9,9,0,9,0
795240,91601a46-c4cd-4e49-a2ba-73e22d20ea75,1448,CA Sick,9,9,0,9,0
834980,cfb5a5b2-4780-4758-85b1-7e5c06fd5628,8214,Sick Earned,0,0,0,0,0
106459,9f9af542-4078-4562-9c4a-7b1d948318b0,71000,Vacation,160,160,160,0,0
106459,9f9af542-4078-4562-9c4a-7b1d948318b0,71000,Personal,40,40,40,0,0
106459,9f9af542-4078-4562-9c4a-7b1d948318b0,71000,Take 5 Day,0,0,0,0,0
106459,9f9af542-4078-4562-9c4a-7b1d948318b0,71000,WOW Week,0,0,0,0,0
706875,e7738c00-40dd-4c77-94a1-730050507b8a,356,Sick Earned,0,0,0,0,0
233101,63907e57-0daf-4c65-a7a6-5e5c74c25486,82000,Vacation,160,160,160,0,0
233101,63907e57-0daf-4c65-a7a6-5e5c74c25486,82000,Personal,40,40,40,0,0
233101,63907e57-0daf-4c65-a7a6-5e5c74c25486,82000,Take 5 Day,0,0,0,0,0
233101,63907e57-0daf-4c65-a7a6-5e5c74c25486,82000,WOW Week,0,0,0,0,0
833367,a70bccd6-fc3a-42fc-8e4f-c6253bcf9e29,8200,Sick Earned,10.05,10.05,0,10.05,0
837344,ec4b7361-6e09-4222-8d9c-c5a0ce149069,8202,Sick Earned,0,0,0,0,0
212402,42fceec8-7d30-483c-9234-681d54700b3d,428,Sick Earned,24,24,0,24,0
818891,b54b55a3-7d69-4942-a3e8-631b789862e7,106,Sick Earned,8.15,8.15,0,8.15,0
577685,956fdc7f-0a15-47a1-bd2b-58d2dc205852,205,Sick Earned,34,34,0,34,0
843840,98f49f17-77e4-407a-906e-01e43d5636c8,8196,Sick Earned,3.52,3.52,0,3.52,0
725549,b2388406-24b6-406b-8c3a-ede2827144f7,3043,Sick Earned,6,6,0,6,0
837716,fdf31079-ac54-4f83-8e80-c685a00b6c76,3091,Sick Earned,11.02,11.02,0,11.02,0
840771,00814efa-d963-42a6-bc8a-5285d85ea8f8,8256,Sick Earned,3.62,3.62,0,3.62,0
782614,b2388406-24b6-406b-8c3a-ede2827144f7,3043,Sick Earned,50.82,50.82,0,50.82,0
808689,574b923f-c748-4ca4-a9cb-9c74128bf007,8072,Sick Earned,31.37,31.37,0,31.37,0
587791,45299d31-1c11-45f0-9df4-227bf0bd0d2f,594,Personal,27,27,0,27,0
587791,45299d31-1c11-45f0-9df4-227bf0bd0d2f,594,Vacation,48,48,0,48,0
587791,45299d31-1c11-45f0-9df4-227bf0bd0d2f,594,Take 5 Day,9,9,0,9,0
836492,2d0968f6-e9d6-450c-a27f-793ea63b9377,1427,CA Sick,5.25,5.25,0,5.25,0
707023,96f95dbe-8fda-43a7-b5c0-2c96926b977b,6122,Vacation,16.08,16.08,0,16.08,0
707023,96f95dbe-8fda-43a7-b5c0-2c96926b977b,6122,Personal,40,40,0,40,0
707023,96f95dbe-8fda-43a7-b5c0-2c96926b977b,6122,Take 5 Day,8,8,0,8,0
844379,9d37885b-045a-4142-b10a-fbcd43304c18,7148,Personal,4.98,4.98,0,4.98,0
818411,e39793f2-567d-4f2f-8d7d-676199e4c1e5,473,Sick Earned,4,4,0,4,0
826040,d2352dea-8b21-4868-a5c8-fc58c68f3994,1435,CA Sick,14.15,14.15,0,14.15,0
822749,c58fa4b4-b128-4003-910b-e6b242b66582,514,Vacation,27.45,27.45,0,27.45,0
822749,c58fa4b4-b128-4003-910b-e6b242b66582,514,Personal,29,29,0,29,0
822749,c58fa4b4-b128-4003-910b-e6b242b66582,514,Take 5 Day,8,8,0,8,0
845933,04960a61-bf92-4d6c-8420-5e587e8c79a4,1516,CA Sick,5.2,5.2,0,5.2,0
727342,e8794fcd-7bfb-47af-865f-a114969b16bd,8104,Vacation,44,44,0,44,0
727342,e8794fcd-7bfb-47af-865f-a114969b16bd,8104,Personal,40,40,0,40,0
727342,e8794fcd-7bfb-47af-865f-a114969b16bd,8104,Take 5 Day,8,8,0,8,0
730000,e3412ad4-5f38-480d-ba08-fa6259873085,7080,Personal,36,36,0,36,0
730000,e3412ad4-5f38-480d-ba08-fa6259873085,7080,Vacation,34,34,0,34,0
730000,e3412ad4-5f38-480d-ba08-fa6259873085,7080,Take 5 Day,8,8,0,8,0
806749,97f65b05-fbf5-4e66-9c3c-d1b620164993,3024,Sick Earned,5,5,0,5,0
785713,7dd9e326-0132-4a9f-b2e8-289469b46191,8168,Sick Earned,19.28,19.28,0,19.28,0
843031,4e4c945d-6a51-419b-bb05-c777c9eaf4c7,7162,Vacation,14.7,14.7,0,14.7,0
843031,4e4c945d-6a51-419b-bb05-c777c9eaf4c7,7162,Personal,40,40,0,40,0
843031,4e4c945d-6a51-419b-bb05-c777c9eaf4c7,7162,Take 5 Day,8,8,0,8,0
585915,d1eb5212-c9da-41fd-806f-b0cda58a1638,99400,Vacation,120,120,120,0,0
585915,d1eb5212-c9da-41fd-806f-b0cda58a1638,99400,Personal,40,40,40,0,0
585915,d1eb5212-c9da-41fd-806f-b0cda58a1638,99400,Take 5 Day,0,0,0,0,0
585915,d1eb5212-c9da-41fd-806f-b0cda58a1638,99400,WOW Week,0,0,0,0,0
713319,c5ab1a4a-0b1c-49a8-b871-ec9280124547,7053,Personal,45,45,0,45,0
713319,c5ab1a4a-0b1c-49a8-b871-ec9280124547,7053,Vacation,53,53,0,53,0
713319,c5ab1a4a-0b1c-49a8-b871-ec9280124547,7053,Take 5 Day,9,9,0,9,0
621932,6a0f46e4-fc82-4082-9dba-0c3e4d8b37c9,6003,Vacation,40,40,0,40,0
621932,6a0f46e4-fc82-4082-9dba-0c3e4d8b37c9,6003,Personal,16,16,0,16,0
621932,6a0f46e4-fc82-4082-9dba-0c3e4d8b37c9,6003,Take 5 Day,8,8,0,8,0
753632,349b1f93-57ce-440a-ab19-3644915ebc1c,8029,Sick Earned,40,40,0,40,0
802349,289c484e-4fa1-45d6-9f0f-0d48a7def5a3,351,Sick Earned,20,20,0,20,0
813182,f19dce61-4cd0-405c-b401-7e7420431621,8191,Sick Earned,27.05,27.05,0,27.05,0
819941,ef83501f-84ee-4063-86fd-1b9ef9d2f3d1,7179,Personal,2,2,0,2,0
791997,33228589-fa0b-4661-9465-a1f2e9b26498,505,Vacation,2.17,2.17,0,2.17,0
791997,33228589-fa0b-4661-9465-a1f2e9b26498,505,Personal,8,8,0,8,0
791997,33228589-fa0b-4661-9465-a1f2e9b26498,505,Take 5 Day,8,8,0,8,0
767124,7a41921d-f234-420e-8b29-ff585ba4146a,1441,Vacation,40,40,0,40,0
767124,7a41921d-f234-420e-8b29-ff585ba4146a,1441,CA Sick,32,32,0,32,0
767124,7a41921d-f234-420e-8b29-ff585ba4146a,1441,Take 5 Day,5,5,0,5,0
767124,7a41921d-f234-420e-8b29-ff585ba4146a,1441,WOW Week,0,0,0,0,0
834129,34b5d514-ba05-4457-a352-7cdd679ed8bc,8185,Sick Earned,10.62,10.62,0,10.62,0
844173,f1d7fe35-0a3d-4458-aa36-6507cf5bc1b6,485,Sick Earned,8.3,8.3,0,8.3,0
223036,d9e9166a-9fbd-4c7f-84f5-db58c867e874,8173,Vacation,48,48,0,48,0
223036,d9e9166a-9fbd-4c7f-84f5-db58c867e874,8173,Personal,6,6,0,6,0
223036,d9e9166a-9fbd-4c7f-84f5-db58c867e874,8173,Take 5 Day,8,8,0,8,0
845311,3bae9d6d-a4a0-44dc-a3a2-538da90f42b9,482,Sick Earned,2.73,2.73,0,2.73,0
795519,d04f7dba-be64-4bb3-959f-4da9dcc8adff,1433,CA Sick,7.85,7.85,0,7.85,0
750777,5b4b7cc5-fb74-4aa4-bd6a-7d79bfc5994d,1317,CA Sick,16,16,0,16,0
790790,8199d568-eccb-425f-bc5a-6dfcef4bede1,7107,Personal,27,27,0,27,0
790790,8199d568-eccb-425f-bc5a-6dfcef4bede1,7107,Vacation,18,18,0,18,0
790790,8199d568-eccb-425f-bc5a-6dfcef4bede1,7107,Take 5 Day,9,9,0,9,0
112576,0d5bbf76-a480-4c9c-a968-c5441e2ba8e5,312,Sick Earned,7.28,7.28,0,7.28,0
798030,77602de0-169d-46c4-8fc0-5a84d78822a2,4071,Personal,45,45,0,45,0
798030,77602de0-169d-46c4-8fc0-5a84d78822a2,4071,Vacation,48,48,0,48,0
798030,77602de0-169d-46c4-8fc0-5a84d78822a2,4071,Take 5 Day,0,0,-9,9,0
596148,c6ef1834-58a5-46ce-b919-2bed34bb815f,7140,Personal,45,45,0,45,0
596148,c6ef1834-58a5-46ce-b919-2bed34bb815f,7140,Vacation,53,53,0,53,0
596148,c6ef1834-58a5-46ce-b919-2bed34bb815f,7140,Take 5 Day,9,9,0,9,0
800480,141f6b03-1950-4187-adb6-e73246b21c3a,184,Sick Earned,4.63,4.63,0,4.63,0
247224,8157e691-b681-4cdc-ab03-2c3ecb0e2e93,1103,Personal,45,45,0,45,0
247224,8157e691-b681-4cdc-ab03-2c3ecb0e2e93,1103,Vacation,54,54,0,54,0
247224,8157e691-b681-4cdc-ab03-2c3ecb0e2e93,1103,Take 5 Day,9,9,0,9,0
621720,dda3d130-c4bc-498e-a42d-796918757d4e,347,Sick Earned,13.25,13.25,0,13.25,0
844350,f1d7fe35-0a3d-4458-aa36-6507cf5bc1b6,485,Sick Earned,7.3,7.3,0,7.3,0
838153,36ccb8ad-9bb0-46ee-9d5f-75f6236bb64b,1446,CA Sick,6.5,6.5,0,6.5,0
668429,408fadbb-efe6-4eb3-aadc-d18bf4c8a348,4054,Personal,19,19,0,19,0
668429,408fadbb-efe6-4eb3-aadc-d18bf4c8a348,4054,Vacation,48,48,0,48,0
668429,408fadbb-efe6-4eb3-aadc-d18bf4c8a348,4054,Take 5 Day,9,9,0,9,0
801339,4728d757-e293-486d-8348-3f60a7695043,327,Sick Earned,20.75,20.75,0,20.75,0
619625,ac0d36d8-efca-4db8-9ae8-923daf2fcbc6,5003,Personal,45,45,0,45,0
619625,ac0d36d8-efca-4db8-9ae8-923daf2fcbc6,5003,Vacation,63,63,0,63,0
619625,ac0d36d8-efca-4db8-9ae8-923daf2fcbc6,5003,Take 5 Day,9,9,0,9,0
593562,31daec5f-d263-47f9-aa43-80a7326fbde1,572,Personal,40,40,0,40,0
593562,31daec5f-d263-47f9-aa43-80a7326fbde1,572,Vacation,0,0,0,0,0
593562,31daec5f-d263-47f9-aa43-80a7326fbde1,572,Take 5 Day,8,8,0,8,0
844708,d2f22c8a-5afa-42ba-8456-f804464282c8,7086,Vacation,15.32,15.32,0,15.32,0
844708,d2f22c8a-5afa-42ba-8456-f804464282c8,7086,Personal,40,40,0,40,0
844708,d2f22c8a-5afa-42ba-8456-f804464282c8,7086,Take 5 Day,8,8,0,8,0
815551,59a81681-9db3-4e9d-b301-b6792d5541c7,313,Sick Earned,22.02,22.02,0,22.02,0
840562,00814efa-d963-42a6-bc8a-5285d85ea8f8,8256,Sick Earned,0,0,0,0,0
801751,f1d7fe35-0a3d-4458-aa36-6507cf5bc1b6,485,Sick Earned,0,0,0,0,0
799030,2d0a66c2-27c6-4deb-8244-d69bde6a81c3,8126,Sick Earned,13.4,13.4,0,13.4,0
559545,1b39e9c2-3f46-4ccf-ae20-5debbaf19cd9,285,Vacation,27.52,27.52,0,27.52,0
559545,1b39e9c2-3f46-4ccf-ae20-5debbaf19cd9,285,Personal,40,40,0,40,0
559545,1b39e9c2-3f46-4ccf-ae20-5debbaf19cd9,285,Take 5 Day,8,8,0,8,0
845297,dd0621aa-b7a4-44b7-88eb-4e7d107a91c6,490,Sick Earned,6.88,6.88,0,6.88,0
761543,404438b8-eb7f-4346-b6c5-19ffb373f282,806,Vacation,18,18,0,18,0
761543,404438b8-eb7f-4346-b6c5-19ffb373f282,806,Personal,16,16,0,16,0
761543,404438b8-eb7f-4346-b6c5-19ffb373f282,806,Take 5 Day,8,8,0,8,0
640761,10242b14-9e58-4443-a06c-1419555eba0d,232,Sick Earned,55.98,55.98,0,55.98,0
843991,73e32c53-83fe-424d-b963-8e62cf319484,803,Vacation,0,0,0,0,0
843991,73e32c53-83fe-424d-b963-8e62cf319484,803,Personal,40,40,0,40,0
843991,73e32c53-83fe-424d-b963-8e62cf319484,803,Take 5 Day,8,8,0,8,0
838477,c91eb9c0-91eb-4bf0-bd7a-6ea0d0f5d65c,1420,CA Sick,0,0,0,0,0
800231,1d9ef263-b88f-4474-b193-3c7968ace358,284,Personal,45,45,36,9,0
800231,1d9ef263-b88f-4474-b193-3c7968ace358,284,Vacation,42,42,0,42,0
800231,1d9ef263-b88f-4474-b193-3c7968ace358,284,Take 5 Day,0,0,-9,9,0
840016,1d9e3854-946a-47e1-8e61-37350ea2ee97,8078,Sick Earned,0,0,0,0,0
824931,da5bdf80-1002-4381-a147-734f17e67d00,1320,CA Sick,8,8,0,8,0
713750,e849411c-e589-4fcf-a369-1659df37697a,1314,CA Sick,10,10,0,10,0
790731,3c82211d-8e66-4ba6-a8e5-58b45f80425c,3095,Personal,43,43,0,43,0
790731,3c82211d-8e66-4ba6-a8e5-58b45f80425c,3095,Vacation,56,56,0,56,0
790731,3c82211d-8e66-4ba6-a8e5-58b45f80425c,3095,Take 5 Day,8,8,0,8,0
844105,819b6a51-2e54-4655-8b48-f2dd9739bf7a,408,Sick Earned,0,0,0,0,0
834658,c57fff8c-db5c-42ce-805d-ad3c34f12bee,4072,Sick Earned,7.13,7.13,0,7.13,0
831781,ff1f8dbd-ba74-405a-b75b-87aa16cd1fb8,7167,Personal,45,45,0,45,0
831781,ff1f8dbd-ba74-405a-b75b-87aa16cd1fb8,7167,Vacation,43.63,43.63,0,43.63,0
831781,ff1f8dbd-ba74-405a-b75b-87aa16cd1fb8,7167,Take 5 Day,9,9,0,9,0
729442,69c47d4e-4bc7-479a-99e6-484ebe3eb490,1155,Vacation,24,24,0,24,0
729442,69c47d4e-4bc7-479a-99e6-484ebe3eb490,1155,Personal,20,20,0,20,0
729442,69c47d4e-4bc7-479a-99e6-484ebe3eb490,1155,Take 5 Day,8,8,0,8,0
790542,97f65b05-fbf5-4e66-9c3c-d1b620164993,3024,Sick Earned,20.15,20.15,0,20.15,0
821342,8e2e5fa9-1222-4634-9aa1-f25767416382,314,Sick Earned,4,4,0,4,0
789630,96d2ff5a-dba3-4d42-843b-34a93783095d,329,Sick Earned,8.97,8.97,0,8.97,0
782029,01751cf6-1754-4ac4-a158-5ce741b0d618,6205,Vacation,61.45,61.45,0,61.45,0
782029,01751cf6-1754-4ac4-a158-5ce741b0d618,6205,Personal,8,8,0,8,0
782029,01751cf6-1754-4ac4-a158-5ce741b0d618,6205,Take 5 Day,8,8,0,8,0
841921,a5fc4001-23ed-4dde-aa5c-a2030e6c55ff,8194,Sick Earned,7.38,7.38,0,7.38,0
842204,da19a94f-1a25-4fcc-a6b9-da693b601aa3,4040,Sick Earned,2.07,2.07,0,2.07,0
782715,d71d3ac5-e955-4652-ae03-1c1769b6f320,1374,CA Sick,14,14,0,14,0
827663,aeef6fb9-2554-4eb4-9194-d6760df0e98a,434,Sick Earned,20.08,20.08,0,20.08,0
784483,ef24963f-df2e-48a8-ab6e-a8b038772c1c,326,Personal,8,8,0,8,0
784483,ef24963f-df2e-48a8-ab6e-a8b038772c1c,326,Take 5 Day,1,1,0,1,0
603325,8851dca0-6181-428e-b945-34d4cc54f39f,72023,Vacation,80,80,0,80,0
603325,8851dca0-6181-428e-b945-34d4cc54f39f,72023,Personal,40,40,0,40,0
603325,8851dca0-6181-428e-b945-34d4cc54f39f,72023,Take 5 Day,8,8,0,8,0
710411,b367928c-2831-4e86-aea9-2ef0a794d11a,1301,Vacation,80,80,0,80,0
710411,b367928c-2831-4e86-aea9-2ef0a794d11a,1301,CA Sick,40,40,0,40,0
710411,b367928c-2831-4e86-aea9-2ef0a794d11a,1301,Take 5 Day,16,16,0,16,0
710411,b367928c-2831-4e86-aea9-2ef0a794d11a,1301,WOW Week,0,0,0,0,0
844567,5cab0234-1862-4bf6-89ca-141ef3250197,7144,Personal,6.15,6.15,0,6.15,0
835108,b2434a86-6914-4b80-97fc-a5651d79dab7,115,Sick Earned,6.03,6.03,0,6.03,0
845193,92def27c-4846-47b4-b17c-d5dd3fa7d7e0,3000,Sick Earned,5.12,5.12,0,5.12,0
838439,ac7e8bdf-a661-45ed-bd04-ac4d81938214,323,Sick Earned,10.6,10.6,0,10.6,0
786999,d9e9166a-9fbd-4c7f-84f5-db58c867e874,8173,Sick Earned,11,11,0,11,0
795032,256b4300-e3a3-405d-ab55-ff6c844cd442,309,Sick Earned,13.45,13.45,0,13.45,0
838164,0e08e6a9-6109-462d-a0b0-666bc921535c,7045,Personal,6.47,6.47,0,6.47,0
742705,fed4ee44-9f17-499d-b961-b5d13716f9bc,569,Vacation,44,44,0,44,0
742705,fed4ee44-9f17-499d-b961-b5d13716f9bc,569,Personal,39,39,0,39,0
742705,fed4ee44-9f17-499d-b961-b5d13716f9bc,569,Take 5 Day,8,8,0,8,0
707388,3bef373c-87ce-4613-9267-1be58c9afe11,62081,Vacation,66,66,0,66,0
707388,3bef373c-87ce-4613-9267-1be58c9afe11,62081,Personal,24,24,0,24,0
707388,3bef373c-87ce-4613-9267-1be58c9afe11,62081,Take 5 Day,8,8,0,8,0
812334,4efb05e3-cfb9-4802-b795-669bde1f2555,1360,Vacation,18.48,18.48,0,18.48,0
812334,4efb05e3-cfb9-4802-b795-669bde1f2555,1360,Personal,40,40,0,40,0
812334,4efb05e3-cfb9-4802-b795-669bde1f2555,1360,Take 5 Day,8,8,0,8,0
840195,03e82b69-b6ca-469d-ac69-d6c7b0d74af2,7166,Vacation,0,0,0,0,0
840195,03e82b69-b6ca-469d-ac69-d6c7b0d74af2,7166,Sick Earned,0,0,0,0,0
780915,0cdf31f6-a1f5-4435-b0f2-daf929216df5,4047,Vacation,6,6,0,6,0
780915,0cdf31f6-a1f5-4435-b0f2-daf929216df5,4047,Personal,30,30,0,30,0
780915,0cdf31f6-a1f5-4435-b0f2-daf929216df5,4047,Take 5 Day,8,8,0,8,0
840283,0ce3082f-f1bc-4a11-a05a-a74d3beafd9a,343,Sick Earned,0,0,0,0,0
225261,ad02260a-53df-47f2-a928-38f423ad8e40,808,Personal,40,40,0,40,0
225261,ad02260a-53df-47f2-a928-38f423ad8e40,808,Vacation,0,0,0,0,0
225261,ad02260a-53df-47f2-a928-38f423ad8e40,808,Take 5 Day,16,16,0,16,0
752292,06c249b6-7755-4011-993b-1eb00fb1e2ec,758,Sick Earned,48,48,0,48,0
845029,6dfbe7ae-112c-4d65-8871-a4f7e2fed57c,1419,CA Sick,5.3,5.3,0,5.3,0
845942,e4d996a8-f88f-4431-9b2f-87bcadfa5125,1131,Vacation,11.45,11.45,0,11.45,0
845942,e4d996a8-f88f-4431-9b2f-87bcadfa5125,1131,Personal,40,40,0,40,0
845942,e4d996a8-f88f-4431-9b2f-87bcadfa5125,1131,Take 5 Day,8,8,0,8,0
755384,d6650e5c-9e0c-45ce-8de5-ffe3cdb7e221,8007,Sick Earned,0,0,0,0,0
820893,cf964c98-5da5-4557-b41b-04975e9f0728,357,Personal,26,26,0,26,0
820893,cf964c98-5da5-4557-b41b-04975e9f0728,357,Vacation,54,54,0,54,0
820893,cf964c98-5da5-4557-b41b-04975e9f0728,357,Take 5 Day,9,9,0,9,0
824814,86f5a7a0-e7b9-4d4e-94a1-357fb0ea8f4d,655,Vacation,0,0,0,0,0
824814,86f5a7a0-e7b9-4d4e-94a1-357fb0ea8f4d,655,Personal,40,40,0,40,0
824814,86f5a7a0-e7b9-4d4e-94a1-357fb0ea8f4d,655,Take 5 Day,8,8,0,8,0
786752,80278748-431b-4e02-b02f-531d04e92763,75000,Vacation,120,120,120,0,0
786752,80278748-431b-4e02-b02f-531d04e92763,75000,Personal,40,40,40,0,0
786752,80278748-431b-4e02-b02f-531d04e92763,75000,Take 5 Day,0,0,0,0,0
786752,80278748-431b-4e02-b02f-531d04e92763,75000,WOW Week,0,0,0,0,0
841088,8952af36-921b-4d4b-ad36-c149dffc6ff3,426,Vacation,19.07,19.07,0,19.07,0
841088,8952af36-921b-4d4b-ad36-c149dffc6ff3,426,Personal,40,40,0,40,0
841088,8952af36-921b-4d4b-ad36-c149dffc6ff3,426,Take 5 Day,8,8,0,8,0
714150,ad66408e-8b64-4ccd-9f89-15b9dcc83bac,1429,Vacation,40,40,0,40,0
714150,ad66408e-8b64-4ccd-9f89-15b9dcc83bac,1429,CA Sick,20,20,0,20,0
714150,ad66408e-8b64-4ccd-9f89-15b9dcc83bac,1429,Take 5 Day,8,8,0,8,0
714150,ad66408e-8b64-4ccd-9f89-15b9dcc83bac,1429,WOW Week,0,0,0,0,0
837125,abfce0d0-7e93-47c8-af64-4fac0d0c86ce,8219,Sick Earned,12.22,12.22,0,12.22,0
841494,ef83501f-84ee-4063-86fd-1b9ef9d2f3d1,7179,Personal,5.98,5.98,0,5.98,0
835038,47394bb0-8a29-4453-9d3d-904381b5a975,3089,Sick Earned,0,0,0,0,0
808761,dd0621aa-b7a4-44b7-88eb-4e7d107a91c6,490,Sick Earned,0,0,0,0,0
840500,eea0e12a-4b8a-4da4-9b82-926aa52f5690,440,Sick Earned,7.72,7.72,0,7.72,0
838294,e120f078-c3a0-4b13-b60e-a1313c0cbd3b,8081,Vacation,28.05,28.05,0,28.05,0
838294,e120f078-c3a0-4b13-b60e-a1313c0cbd3b,8081,Personal,22,22,0,22,0
