employeeid,locationId,clockintime,clockintype,deleted,externalId,role
598861,1356,2025-01-28T14:58:00Z,ShiftBegin,,598861-1356-1-28-20256:58,crew
598861,1356,2025-01-28T19:54:00Z,MealBreakBegin,,598861-1356-1-28-202511:54,crew
598861,1356,2025-01-28T20:24:00Z,MealBreakEnd,,598861-1356-1-28-202512:24,crew
598861,1356,2025-01-28T23:58:00Z,ShiftEnd,,598861-1356-1-28-202515:58,crew
598861,1356,2025-01-30T14:55:00Z,ShiftBegin,,598861-1356-1-30-20256:55,crew
598861,1356,2025-01-30T19:54:00Z,ShiftEnd,,598861-1356-1-30-202511:54,crew
598861,1356,2025-01-30T20:25:00Z,ShiftBegin,,598861-1356-1-30-202512:25,crew
598861,1356,2025-01-31T00:05:00Z,ShiftEnd,,598861-1356-1-30-202516:05,crew
598861,1356,2025-02-01T19:55:00Z,ShiftBegin,,598861-1356-2-1-202511:55,crew
598861,1356,2025-02-02T00:12:00Z,MealBreakBegin,,598861-1356-2-1-202516:12,crew
598861,1356,2025-02-02T00:45:00Z,MealBreakEnd,,598861-1356-2-1-202516:45,crew
598861,1356,2025-02-02T04:31:00Z,ShiftEnd,,598861-1356-2-1-202520:31,crew
598861,1356,2025-02-02T14:56:00Z,ShiftBegin,,598861-1356-2-2-20256:56,crew
598861,1356,2025-02-02T19:26:00Z,MealBreakBegin,,598861-1356-2-2-202511:26,crew
598861,1356,2025-02-02T19:56:00Z,MealBreakEnd,,598861-1356-2-2-202511:56,crew
598861,1356,2025-02-02T23:35:00Z,ShiftEnd,,598861-1356-2-2-202515:35,crew
598861,1356,2025-02-03T19:57:00Z,ShiftBegin,,598861-1356-2-3-202511:57,crew
598861,1356,2025-02-04T00:29:00Z,MealBreakBegin,,598861-1356-2-3-202516:29,crew
598861,1356,2025-02-04T01:08:00Z,MealBreakEnd,,598861-1356-2-3-202517:08,crew
598861,1356,2025-02-04T04:32:00Z,ShiftEnd,,598861-1356-2-3-202520:32,crew
598861,1356,2025-02-04T15:32:00Z,ShiftBegin,,598861-1356-2-4-20257:32,crew
598861,1356,2025-02-04T20:33:00Z,MealBreakBegin,,598861-1356-2-4-202512:33,crew
598861,1356,2025-02-04T21:03:00Z,MealBreakEnd,,598861-1356-2-4-202513:03,crew
598861,1356,2025-02-05T00:11:00Z,ShiftEnd,,598861-1356-2-4-202516:11,crew
598861,1356,2025-02-05T17:11:00Z,ShiftBegin,,598861-1356-2-5-20259:11,crew
598861,1356,2025-02-05T21:06:00Z,MealBreakBegin,,598861-1356-2-5-202513:06,crew
598861,1356,2025-02-05T21:36:00Z,MealBreakEnd,,598861-1356-2-5-202513:36,crew
598861,1356,2025-02-06T02:02:00Z,ShiftEnd,,598861-1356-2-5-202518:02,crew
598861,1356,2025-02-06T15:00:00Z,ShiftBegin,,598861-1356-2-6-20257:00,crew
598861,1356,2025-02-06T19:35:00Z,MealBreakBegin,,598861-1356-2-6-202511:35,crew
598861,1356,2025-02-06T20:05:00Z,MealBreakEnd,,598861-1356-2-6-202512:05,crew
598861,1356,2025-02-06T23:59:00Z,ShiftEnd,,598861-1356-2-6-202515:59,crew
843498,1356,2025-01-26T20:02:00Z,ShiftBegin,,843498-1356-1-26-202512:02,crew
843498,1356,2025-01-27T00:03:00Z,MealBreakBegin,,843498-1356-1-26-202516:03,crew
843498,1356,2025-01-27T00:34:00Z,MealBreakEnd,,843498-1356-1-26-202516:34,crew
843498,1356,2025-01-27T04:01:00Z,ShiftEnd,,843498-1356-1-26-202520:01,crew
843498,1356,2025-01-28T16:51:00Z,ShiftBegin,,843498-1356-1-28-20258:51,crew
843498,1356,2025-01-28T21:43:00Z,MealBreakBegin,,843498-1356-1-28-202513:43,crew
843498,1356,2025-01-28T22:16:00Z,MealBreakEnd,,843498-1356-1-28-202514:16,crew
843498,1356,2025-01-29T01:49:00Z,ShiftEnd,,843498-1356-1-28-202517:49,crew
843498,1356,2025-01-29T19:58:00Z,ShiftBegin,,843498-1356-1-29-202511:58,crew
843498,1356,2025-01-30T00:46:00Z,MealBreakBegin,,843498-1356-1-29-202516:46,crew
843498,1356,2025-01-30T01:16:00Z,MealBreakEnd,,843498-1356-1-29-202517:16,crew
843498,1356,2025-01-30T05:00:00Z,ShiftEnd,,843498-1356-1-29-202521:00,crew
843498,1356,2025-01-30T23:57:00Z,ShiftBegin,,843498-1356-1-30-202515:57,crew
843498,1356,2025-01-31T04:33:00Z,ShiftEnd,,843498-1356-1-30-202520:33,crew
843498,1356,2025-01-31T19:57:00Z,ShiftBegin,,843498-1356-1-31-202511:57,crew
843498,1356,2025-02-01T00:41:00Z,MealBreakBegin,,843498-1356-1-31-202516:41,crew
843498,1356,2025-02-01T01:14:00Z,MealBreakEnd,,843498-1356-1-31-202517:14,crew
843498,1356,2025-02-01T04:30:00Z,ShiftEnd,,843498-1356-1-31-202520:30,crew
843498,1356,2025-02-04T18:00:00Z,ShiftBegin,,843498-1356-2-4-202510:00,crew
843498,1356,2025-02-04T22:52:00Z,MealBreakBegin,,843498-1356-2-4-202514:52,crew
843498,1356,2025-02-04T23:23:00Z,MealBreakEnd,,843498-1356-2-4-202515:23,crew
843498,1356,2025-02-05T02:46:00Z,ShiftEnd,,843498-1356-2-4-202518:46,crew
843498,1356,2025-02-05T19:58:00Z,ShiftBegin,,843498-1356-2-5-202511:58,crew
843498,1356,2025-02-06T00:55:00Z,MealBreakBegin,,843498-1356-2-5-202516:55,crew
843498,1356,2025-02-06T01:27:00Z,MealBreakEnd,,843498-1356-2-5-202517:27,crew
843498,1356,2025-02-06T04:39:00Z,ShiftEnd,,843498-1356-2-5-202520:39,crew
843498,1356,2025-02-06T19:53:00Z,ShiftBegin,,843498-1356-2-6-202511:53,crew
843498,1356,2025-02-07T00:49:00Z,MealBreakBegin,,843498-1356-2-6-202516:49,crew
843498,1356,2025-02-07T01:20:00Z,MealBreakEnd,,843498-1356-2-6-202517:20,crew
843498,1356,2025-02-07T04:33:00Z,ShiftEnd,,843498-1356-2-6-202520:33,crew
843498,1356,2025-02-07T19:55:00Z,ShiftBegin,,843498-1356-2-7-202511:55,crew
843498,1356,2025-02-08T00:43:00Z,MealBreakBegin,,843498-1356-2-7-202516:43,crew
843498,1356,2025-02-08T01:19:00Z,MealBreakEnd,,843498-1356-2-7-202517:19,crew
843498,1356,2025-02-08T04:48:00Z,ShiftEnd,,843498-1356-2-7-202520:48,crew
843498,1356,2025-02-08T20:00:00Z,ShiftBegin,,843498-1356-2-8-202512:00,crew
843498,1356,2025-02-09T00:46:00Z,MealBreakBegin,,843498-1356-2-8-202516:46,crew
843498,1356,2025-02-09T01:18:00Z,MealBreakEnd,,843498-1356-2-8-202517:18,crew
843498,1356,2025-02-09T04:42:00Z,ShiftEnd,,843498-1356-2-8-202520:42,crew
784584,1356,2025-01-27T15:58:00Z,ShiftBegin,,784584-1356-1-27-20257:58,crew
784584,1356,2025-01-27T20:52:00Z,MealBreakBegin,,784584-1356-1-27-202512:52,crew
784584,1356,2025-01-27T21:24:00Z,MealBreakEnd,,784584-1356-1-27-202513:24,crew
784584,1356,2025-01-28T01:25:00Z,ShiftEnd,,784584-1356-1-27-202517:25,crew
784584,1356,2025-01-28T19:00:00Z,ShiftBegin,,784584-1356-1-28-202511:00,crew
784584,1356,2025-01-28T23:02:00Z,MealBreakBegin,,784584-1356-1-28-202515:02,crew
784584,1356,2025-01-28T23:32:00Z,MealBreakEnd,,784584-1356-1-28-202515:32,crew
784584,1356,2025-01-29T04:36:00Z,ShiftEnd,,784584-1356-1-28-202520:36,crew
784584,1356,2025-01-29T16:56:00Z,ShiftBegin,,784584-1356-1-29-20258:56,crew
784584,1356,2025-01-29T21:20:00Z,MealBreakBegin,,784584-1356-1-29-202513:20,crew
784584,1356,2025-01-29T21:50:00Z,MealBreakEnd,,784584-1356-1-29-202513:50,crew
784584,1356,2025-01-30T02:15:00Z,ShiftEnd,,784584-1356-1-29-202518:15,crew
784584,1356,2025-01-31T16:56:00Z,ShiftBegin,,784584-1356-1-31-20258:56,crew
784584,1356,2025-01-31T20:58:00Z,MealBreakBegin,,784584-1356-1-31-202512:58,crew
784584,1356,2025-01-31T21:28:00Z,MealBreakEnd,,784584-1356-1-31-202513:28,crew
784584,1356,2025-02-01T02:47:00Z,ShiftEnd,,784584-1356-1-31-202518:47,crew
784584,1356,2025-02-01T17:01:00Z,ShiftBegin,,784584-1356-2-1-20259:01,crew
784584,1356,2025-02-01T21:20:00Z,MealBreakBegin,,784584-1356-2-1-202513:20,crew
784584,1356,2025-02-01T21:50:00Z,MealBreakEnd,,784584-1356-2-1-202513:50,crew
784584,1356,2025-02-02T02:31:00Z,ShiftEnd,,784584-1356-2-1-202518:31,crew
784584,1356,2025-02-02T17:57:00Z,ShiftBegin,,784584-1356-2-2-20259:57,crew
784584,1356,2025-02-02T22:33:00Z,MealBreakBegin,,784584-1356-2-2-202514:33,crew
784584,1356,2025-02-02T23:03:00Z,MealBreakEnd,,784584-1356-2-2-202515:03,crew
784584,1356,2025-02-03T03:35:00Z,ShiftEnd,,784584-1356-2-2-202519:35,crew
784584,1356,2025-02-03T15:57:00Z,ShiftBegin,,784584-1356-2-3-20257:57,crew
784584,1356,2025-02-03T20:49:00Z,MealBreakBegin,,784584-1356-2-3-202512:49,crew
784584,1356,2025-02-03T21:19:00Z,MealBreakEnd,,784584-1356-2-3-202513:19,crew
784584,1356,2025-02-04T01:29:00Z,ShiftEnd,,784584-1356-2-3-202517:29,crew
784584,1356,2025-02-06T16:59:00Z,ShiftBegin,,784584-1356-2-6-20258:59,crew
784584,1356,2025-02-06T21:30:00Z,MealBreakBegin,,784584-1356-2-6-202513:30,crew
784584,1356,2025-02-06T22:00:00Z,MealBreakEnd,,784584-1356-2-6-202514:00,crew
784584,1356,2025-02-07T02:38:00Z,ShiftEnd,,784584-1356-2-6-202518:38,crew
784584,1356,2025-02-07T16:57:00Z,ShiftBegin,,784584-1356-2-7-20258:57,crew
784584,1356,2025-02-07T21:38:00Z,MealBreakBegin,,784584-1356-2-7-202513:38,crew
784584,1356,2025-02-07T22:08:00Z,MealBreakEnd,,784584-1356-2-7-202514:08,crew
784584,1356,2025-02-08T02:34:00Z,ShiftEnd,,784584-1356-2-7-202518:34,crew
784584,1356,2025-02-08T16:54:00Z,ShiftBegin,,784584-1356-2-8-20258:54,crew
784584,1356,2025-02-08T21:29:00Z,MealBreakBegin,,784584-1356-2-8-202513:29,crew
784584,1356,2025-02-08T21:59:00Z,MealBreakEnd,,784584-1356-2-8-202513:59,crew
784584,1356,2025-02-09T02:29:00Z,ShiftEnd,,784584-1356-2-8-202518:29,crew
827989,1356,2025-01-27T18:02:00Z,ShiftBegin,,827989-1356-1-27-202510:02,crew
827989,1356,2025-01-27T22:10:00Z,ShiftEnd,,827989-1356-1-27-202514:10,crew
827989,1356,2025-01-29T18:05:00Z,ShiftBegin,,827989-1356-1-29-202510:05,crew
827989,1356,2025-01-29T22:16:00Z,ShiftEnd,,827989-1356-1-29-202514:16,crew
827989,1356,2025-02-03T18:00:00Z,ShiftBegin,,827989-1356-2-3-202510:00,crew
827989,1356,2025-02-03T22:32:00Z,ShiftEnd,,827989-1356-2-3-202514:32,crew
827989,1356,2025-02-07T18:02:00Z,ShiftBegin,,827989-1356-2-7-202510:02,crew
827989,1356,2025-02-07T22:15:00Z,ShiftEnd,,827989-1356-2-7-202514:15,crew
744267,1353,2025-01-28T15:00:00Z,ShiftBegin,,744267-1353-1-28-20257:00,crew
744267,1353,2025-01-28T19:00:00Z,ShiftEnd,,744267-1353-1-28-202511:00,crew
796275,1356,2025-01-29T00:33:00Z,ShiftBegin,,796275-1356-1-28-202516:33,crew
796275,1356,2025-01-29T04:35:00Z,ShiftEnd,,796275-1356-1-28-202520:35,crew
796275,1356,2025-01-31T00:34:00Z,ShiftBegin,,796275-1356-1-30-202516:34,crew
796275,1356,2025-01-31T04:33:00Z,ShiftEnd,,796275-1356-1-30-202520:33,crew
796275,1356,2025-02-06T00:38:00Z,ShiftBegin,,796275-1356-2-5-202516:38,crew
796275,1356,2025-02-06T04:38:00Z,ShiftEnd,,796275-1356-2-5-202520:38,crew
796275,1356,2025-02-07T00:36:00Z,ShiftBegin,,796275-1356-2-6-202516:36,crew
796275,1356,2025-02-07T04:33:00Z,ShiftEnd,,796275-1356-2-6-202520:33,crew
839810,1356,2025-01-30T15:32:00Z,ShiftBegin,,839810-1356-1-30-20257:32,crew
839810,1356,2025-01-30T19:32:00Z,ShiftEnd,,839810-1356-1-30-202511:32,crew
839810,1356,2025-02-06T15:34:00Z,ShiftBegin,,839810-1356-2-6-20257:34,crew
839810,1356,2025-02-06T19:34:00Z,ShiftEnd,,839810-1356-2-6-202511:34,crew
705913,1356,2025-01-30T18:00:00Z,ShiftBegin,,705913-1356-1-30-202510:00,crew
705913,1356,2025-01-30T21:05:00Z,MealBreakBegin,,705913-1356-1-30-202513:05,crew
705913,1356,2025-01-30T21:36:00Z,MealBreakEnd,,705913-1356-1-30-202513:36,crew
705913,1356,2025-01-31T00:04:00Z,ShiftEnd,,705913-1356-1-30-202516:04,crew
705913,1356,2025-02-01T00:31:00Z,ShiftBegin,,705913-1356-1-31-202516:31,crew
705913,1356,2025-02-01T04:30:00Z,ShiftEnd,,705913-1356-1-31-202520:30,crew
705913,1356,2025-02-05T00:00:00Z,ShiftBegin,,705913-1356-2-4-202516:00,crew
705913,1356,2025-02-05T04:29:00Z,ShiftEnd,,705913-1356-2-4-202520:29,crew
705913,1356,2025-02-05T18:00:00Z,ShiftBegin,,705913-1356-2-5-202510:00,crew
705913,1356,2025-02-05T22:32:00Z,ShiftEnd,,705913-1356-2-5-202514:32,crew
705913,1356,2025-02-07T22:58:00Z,ShiftBegin,,705913-1356-2-7-202514:58,crew
705913,1356,2025-02-08T03:21:00Z,ShiftEnd,,705913-1356-2-7-202519:21,crew
850448,1356,2025-01-26T17:59:00Z,ShiftBegin,,850448-1356-1-26-20259:59,crew
850448,1356,2025-01-26T22:14:00Z,ShiftEnd,,850448-1356-1-26-202514:14,crew
850448,1356,2025-02-01T18:00:00Z,ShiftBegin,,850448-1356-2-1-202510:00,crew
850448,1356,2025-02-01T22:07:00Z,ShiftEnd,,850448-1356-2-1-202514:07,crew
850448,1356,2025-02-02T17:01:00Z,ShiftBegin,,850448-1356-2-2-20259:01,crew
850448,1356,2025-02-02T21:02:00Z,ShiftEnd,,850448-1356-2-2-202513:02,crew
850448,1356,2025-02-04T00:25:00Z,ShiftBegin,,850448-1356-2-3-202516:25,crew
850448,1356,2025-02-04T04:31:00Z,ShiftEnd,,850448-1356-2-3-202520:31,crew
850448,1356,2025-02-08T17:57:00Z,ShiftBegin,,850448-1356-2-8-20259:57,crew
850448,1356,2025-02-08T22:32:00Z,ShiftEnd,,850448-1356-2-8-202514:32,crew
870728,1356,2025-01-26T23:30:00Z,ShiftBegin,,870728-1356-1-26-202515:30,crew
870728,1356,2025-01-27T04:01:00Z,ShiftEnd,,870728-1356-1-26-202520:01,crew
870728,1356,2025-01-30T00:34:00Z,ShiftBegin,,870728-1356-1-29-202516:34,crew
870728,1356,2025-01-30T04:59:00Z,ShiftEnd,,870728-1356-1-29-202520:59,crew
870728,1356,2025-02-03T18:03:00Z,ShiftBegin,,870728-1356-2-3-202510:03,crew
870728,1356,2025-02-03T22:12:00Z,MealBreakBegin,,870728-1356-2-3-202514:12,crew
870728,1356,2025-02-03T22:46:00Z,MealBreakEnd,,870728-1356-2-3-202514:46,crew
870728,1356,2025-02-04T02:47:00Z,ShiftEnd,,870728-1356-2-3-202518:47,crew
870728,1356,2025-02-08T00:30:00Z,ShiftBegin,,870728-1356-2-7-202516:30,crew
870728,1356,2025-02-08T04:47:00Z,ShiftEnd,,870728-1356-2-7-202520:47,crew
870728,1356,2025-02-09T00:39:00Z,ShiftBegin,,870728-1356-2-8-202516:39,crew
870728,1356,2025-02-09T04:41:00Z,ShiftEnd,,870728-1356-2-8-202520:41,crew
850447,1356,2025-01-28T00:31:00Z,ShiftBegin,,850447-1356-1-27-202516:31,crew
850447,1356,2025-01-28T04:25:00Z,ShiftEnd,,850447-1356-1-27-202520:25,crew
850447,1356,2025-02-01T23:57:00Z,ShiftBegin,,850447-1356-2-1-202515:57,crew
850447,1356,2025-02-02T04:31:00Z,ShiftEnd,,850447-1356-2-1-202520:31,crew
850447,1356,2025-02-02T23:27:00Z,ShiftBegin,,850447-1356-2-2-202515:27,crew
850447,1356,2025-02-03T03:35:00Z,ShiftEnd,,850447-1356-2-2-202519:35,crew
850447,1356,2025-02-05T00:24:00Z,ShiftBegin,,850447-1356-2-4-202516:24,crew
850447,1356,2025-02-05T04:30:00Z,ShiftEnd,,850447-1356-2-4-202520:30,crew
855820,1356,2025-01-28T15:01:00Z,ShiftBegin,,855820-1356-1-28-20257:01,crew
855820,1356,2025-01-28T19:10:00Z,ShiftEnd,,855820-1356-1-28-202511:10,crew
855820,1356,2025-01-30T15:31:00Z,ShiftBegin,,855820-1356-1-30-20257:31,crew
855820,1356,2025-01-30T19:29:00Z,MealBreakBegin,,855820-1356-1-30-202511:29,crew
855820,1356,2025-01-30T20:02:00Z,MealBreakEnd,,855820-1356-1-30-202512:02,crew
855820,1356,2025-01-30T23:04:00Z,ShiftEnd,,855820-1356-1-30-202515:04,crew
855820,1356,2025-02-04T15:03:00Z,ShiftBegin,,855820-1356-2-4-20257:03,crew
855820,1356,2025-02-04T19:21:00Z,MealBreakBegin,,855820-1356-2-4-202511:21,crew
855820,1356,2025-02-04T19:54:00Z,MealBreakEnd,,855820-1356-2-4-202511:54,crew
855820,1356,2025-02-05T00:02:00Z,ShiftEnd,,855820-1356-2-4-202516:02,crew
855820,1356,2025-02-06T15:09:00Z,ShiftBegin,,855820-1356-2-6-20257:09,crew
855820,1356,2025-02-06T19:10:00Z,MealBreakBegin,,855820-1356-2-6-202511:10,crew
855820,1356,2025-02-06T19:41:00Z,MealBreakEnd,,855820-1356-2-6-202511:41,crew
855820,1356,2025-02-06T23:07:00Z,ShiftEnd,,855820-1356-2-6-202515:07,crew
864039,1356,2025-01-28T15:01:00Z,ShiftBegin,,864039-1356-1-28-20257:01,crew
864039,1356,2025-01-28T19:01:00Z,ShiftEnd,,864039-1356-1-28-202511:01,crew
864039,1356,2025-01-30T15:28:00Z,ShiftBegin,,864039-1356-1-30-20257:28,crew
864039,1356,2025-01-30T18:59:00Z,ShiftEnd,,864039-1356-1-30-202510:59,crew
864039,1356,2025-02-04T15:00:00Z,ShiftBegin,,864039-1356-2-4-20257:00,crew
864039,1356,2025-02-04T19:05:00Z,ShiftEnd,,864039-1356-2-4-202511:05,crew
730242,1362,2025-01-26T17:31:00Z,ShiftBegin,,730242-1362-1-26-20259:31,crew
730242,1362,2025-01-26T21:29:00Z,MealBreakBegin,,730242-1362-1-26-202513:29,crew
730242,1362,2025-01-26T22:01:00Z,MealBreakEnd,,730242-1362-1-26-202514:01,crew
730242,1362,2025-01-27T02:09:00Z,ShiftEnd,,730242-1362-1-26-202518:09,crew
730242,1362,2025-01-27T20:14:00Z,ShiftBegin,,730242-1362-1-27-202512:14,crew
730242,1362,2025-01-28T00:04:00Z,MealBreakBegin,,730242-1362-1-27-202516:04,crew
730242,1362,2025-01-28T00:34:00Z,MealBreakEnd,,730242-1362-1-27-202516:34,crew
730242,1362,2025-01-28T04:42:00Z,ShiftEnd,,730242-1362-1-27-202520:42,crew
730242,1362,2025-01-30T15:57:00Z,ShiftBegin,,730242-1362-1-30-20257:57,crew
730242,1362,2025-01-30T19:25:00Z,MealBreakBegin,,730242-1362-1-30-202511:25,crew
730242,1362,2025-01-30T19:55:00Z,MealBreakEnd,,730242-1362-1-30-202511:55,crew
730242,1362,2025-01-31T00:37:00Z,ShiftEnd,,730242-1362-1-30-202516:37,crew
730242,1362,2025-01-31T17:40:00Z,ShiftBegin,,730242-1362-1-31-20259:40,crew
730242,1362,2025-01-31T21:21:00Z,MealBreakBegin,,730242-1362-1-31-202513:21,crew
730242,1362,2025-01-31T21:51:00Z,MealBreakEnd,,730242-1362-1-31-202513:51,crew
730242,1362,2025-02-01T02:04:00Z,ShiftEnd,,730242-1362-1-31-202518:04,crew
730242,1362,2025-02-01T20:24:00Z,ShiftBegin,,730242-1362-2-1-202512:24,crew
730242,1362,2025-02-02T00:35:00Z,MealBreakBegin,,730242-1362-2-1-202516:35,crew
730242,1362,2025-02-02T01:05:00Z,MealBreakEnd,,730242-1362-2-1-202517:05,crew
730242,1362,2025-02-02T04:45:00Z,ShiftEnd,,730242-1362-2-1-202520:45,crew
730242,1362,2025-02-02T17:15:00Z,ShiftBegin,,730242-1362-2-2-20259:15,crew
730242,1362,2025-02-02T21:25:00Z,MealBreakBegin,,730242-1362-2-2-202513:25,crew
730242,1362,2025-02-02T21:55:00Z,MealBreakEnd,,730242-1362-2-2-202513:55,crew
730242,1362,2025-02-03T02:10:00Z,ShiftEnd,,730242-1362-2-2-202518:10,crew
730242,1362,2025-02-03T20:14:00Z,ShiftBegin,,730242-1362-2-3-202512:14,crew
730242,1362,2025-02-04T00:11:00Z,MealBreakBegin,,730242-1362-2-3-202516:11,crew
730242,1362,2025-02-04T00:41:00Z,MealBreakEnd,,730242-1362-2-3-202516:41,crew
730242,1362,2025-02-04T04:34:00Z,ShiftEnd,,730242-1362-2-3-202520:34,crew
730242,1362,2025-02-06T14:00:00Z,ShiftBegin,,730242-1362-2-6-20256:00,crew
730242,1362,2025-02-06T18:31:00Z,MealBreakBegin,,730242-1362-2-6-202510:31,crew
730242,1362,2025-02-06T19:02:00Z,MealBreakEnd,,730242-1362-2-6-202511:02,crew
730242,1362,2025-02-06T23:08:00Z,ShiftEnd,,730242-1362-2-6-202515:08,crew
730242,1362,2025-02-07T20:38:00Z,ShiftBegin,,730242-1362-2-7-202512:38,crew
730242,1362,2025-02-08T00:10:00Z,MealBreakBegin,,730242-1362-2-7-202516:10,crew
730242,1362,2025-02-08T00:42:00Z,MealBreakEnd,,730242-1362-2-7-202516:42,crew
730242,1362,2025-02-08T05:05:00Z,ShiftEnd,,730242-1362-2-7-202521:05,crew
730242,1362,2025-02-08T20:30:00Z,ShiftBegin,,730242-1362-2-8-202512:30,crew
730242,1362,2025-02-09T00:13:00Z,MealBreakBegin,,730242-1362-2-8-202516:13,crew
730242,1362,2025-02-09T00:43:00Z,MealBreakEnd,,730242-1362-2-8-202516:43,crew
730242,1362,2025-02-09T05:00:00Z,ShiftEnd,,730242-1362-2-8-202521:00,crew
799207,1362,2025-01-26T18:00:00Z,ShiftBegin,,799207-1362-1-26-202510:00,crew
799207,1362,2025-01-26T22:00:00Z,ShiftEnd,,799207-1362-1-26-202514:00,crew
799207,1362,2025-02-08T21:59:00Z,ShiftBegin,,799207-1362-2-8-202513:59,crew
799207,1362,2025-02-09T02:02:00Z,ShiftEnd,,799207-1362-2-8-202518:02,crew
837050,1362,2025-01-26T21:03:00Z,ShiftBegin,,837050-1362-1-26-202513:03,crew
837050,1362,2025-01-27T01:22:00Z,MealBreakBegin,,837050-1362-1-26-202517:22,crew
837050,1362,2025-01-27T01:55:00Z,MealBreakEnd,,837050-1362-1-26-202517:55,crew
837050,1362,2025-01-27T03:25:00Z,ShiftEnd,,837050-1362-1-26-202519:25,crew
837050,1362,2025-01-28T20:01:00Z,ShiftBegin,,837050-1362-1-28-202512:01,crew
837050,1362,2025-01-29T04:30:00Z,ShiftEnd,,837050-1362-1-28-202520:30,crew
837050,1362,2025-01-30T00:14:00Z,ShiftBegin,,837050-1362-1-29-202516:14,crew
837050,1362,2025-01-30T04:31:00Z,ShiftEnd,,837050-1362-1-29-202520:31,crew
837050,1362,2025-02-02T21:06:00Z,ShiftBegin,,837050-1362-2-2-202513:06,crew
837050,1362,2025-02-03T01:29:00Z,MealBreakBegin,,837050-1362-2-2-202517:29,crew
837050,1362,2025-02-03T02:01:00Z,MealBreakEnd,,837050-1362-2-2-202518:01,crew
837050,1362,2025-02-03T03:43:00Z,ShiftEnd,,837050-1362-2-2-202519:43,crew
837050,1362,2025-02-05T00:45:00Z,ShiftBegin,,837050-1362-2-4-202516:45,crew
837050,1362,2025-02-05T04:39:00Z,ShiftEnd,,837050-1362-2-4-202520:39,crew
837050,1362,2025-02-05T22:07:00Z,ShiftBegin,,837050-1362-2-5-202514:07,crew
837050,1362,2025-02-06T02:10:00Z,MealBreakBegin,,837050-1362-2-5-202518:10,crew
837050,1362,2025-02-06T02:42:00Z,MealBreakEnd,,837050-1362-2-5-202518:42,crew
837050,1362,2025-02-06T04:34:00Z,ShiftEnd,,837050-1362-2-5-202520:34,crew
837050,1362,2025-02-09T00:34:00Z,ShiftBegin,,837050-1362-2-8-202516:34,crew
837050,1362,2025-02-09T05:00:00Z,ShiftEnd,,837050-1362-2-8-202521:00,crew
754102,1362,2025-01-26T22:57:00Z,ShiftBegin,,754102-1362-1-26-202514:57,crew
754102,1362,2025-01-27T03:25:00Z,ShiftEnd,,754102-1362-1-26-202519:25,crew
754102,1362,2025-02-02T23:10:00Z,ShiftBegin,,754102-1362-2-2-202515:10,crew
754102,1362,2025-02-03T03:42:00Z,ShiftEnd,,754102-1362-2-2-202519:42,crew
754102,1362,2025-02-07T22:00:00Z,ShiftBegin,,754102-1362-2-7-202514:00,crew
754102,1362,2025-02-08T02:02:00Z,ShiftEnd,,754102-1362-2-7-202518:02,crew
754102,1362,2025-02-09T00:48:00Z,ShiftBegin,,754102-1362-2-8-202516:48,crew
754102,1362,2025-02-09T04:59:00Z,ShiftEnd,,754102-1362-2-8-202520:59,crew
673459,1362,2025-01-27T16:29:00Z,ShiftBegin,,673459-1362-1-27-20258:29,crew
673459,1362,2025-01-27T20:38:00Z,MealBreakBegin,,673459-1362-1-27-202512:38,crew
673459,1362,2025-01-27T21:08:00Z,MealBreakEnd,,673459-1362-1-27-202513:08,crew
673459,1362,2025-01-27T22:27:00Z,ShiftEnd,,673459-1362-1-27-202514:27,crew
673459,1362,2025-01-28T14:00:00Z,ShiftBegin,,673459-1362-1-28-20256:00,crew
673459,1362,2025-01-28T18:44:00Z,MealBreakBegin,,673459-1362-1-28-202510:44,crew
673459,1362,2025-01-28T19:15:00Z,MealBreakEnd,,673459-1362-1-28-202511:15,crew
673459,1362,2025-01-28T22:14:00Z,ShiftEnd,,673459-1362-1-28-202514:14,crew
673459,1362,2025-01-29T16:00:00Z,ShiftBegin,,673459-1362-1-29-20258:00,crew
673459,1362,2025-01-29T20:31:00Z,MealBreakBegin,,673459-1362-1-29-202512:31,crew
673459,1362,2025-01-29T21:01:00Z,MealBreakEnd,,673459-1362-1-29-202513:01,crew
673459,1362,2025-01-30T00:13:00Z,ShiftEnd,,673459-1362-1-29-202516:13,crew
673459,1362,2025-01-30T13:58:00Z,ShiftBegin,,673459-1362-1-30-20255:58,crew
673459,1362,2025-01-30T18:52:00Z,MealBreakBegin,,673459-1362-1-30-202510:52,crew
673459,1362,2025-01-30T19:23:00Z,MealBreakEnd,,673459-1362-1-30-202511:23,crew
673459,1362,2025-01-30T21:35:00Z,ShiftEnd,,673459-1362-1-30-202513:35,crew
673459,1362,2025-01-31T16:30:00Z,ShiftBegin,,673459-1362-1-31-20258:30,crew
673459,1362,2025-01-31T21:16:00Z,ShiftEnd,,673459-1362-1-31-202513:16,crew
673459,1362,2025-02-03T23:57:00Z,ShiftBegin,,673459-1362-2-3-202515:57,crew
673459,1362,2025-02-04T04:33:00Z,ShiftEnd,,673459-1362-2-3-202520:33,crew
673459,1362,2025-02-04T15:00:00Z,ShiftBegin,,673459-1362-2-4-20257:00,crew
673459,1362,2025-02-04T19:08:00Z,ShiftEnd,,673459-1362-2-4-202511:08,crew
673459,1362,2025-02-05T14:00:00Z,ShiftBegin,,673459-1362-2-5-20256:00,crew
